시군구명,시설종류,시설명,장기요양지정기관 여부,도로명 주소,지번 주소,전화번호,FAX번호,우편번호,입소정원,입소현원-계,입소현원-남자,입소현원-여자,입소현원-등급내(시설급여1~5급),입소현원-등급외,입소현원-기초수급자,입소현원-기초수급자외,종사자정원,종사자현원-계,종사자현원-남자,종사자현원-여자,종사자현원-정규직,종사자현원-비정규직,설치일자,설치주체-지자체,설치주체-민간,운영주체-구분,운영주체-법인(단체)명,영리/비영리,비고,WGS84위도,WGS84경도
고양시,노인요양공동생활가정,안나의집,지정,경기도 고양시 일산동구 고봉로678번길 143-9,경기도 고양시 일산동구 성석동 1015-3번지,031-9770-9182,031-9770-9181,10251,9,9,1,8,9,0,1,8,8,8,1,7,1,7,2006-07-28,,개인,개인,,영리,,37.71359407,126.7955652
고양시,노인요양시설(개정법),에덴실버타운,지정,경기도 고양시 덕양구 중앙로557번길 8-9,경기도 고양시 덕양구 행신동 998번지,031-9720-1691,031-9730-1691,10518,20,19,6,13,19,0,7,12,18,20,4,16,16,4,2016-01-28,,개인,개인,,영리,,37.62329802,126.8343748
고양시,노인요양공동생활가정,에덴요양원1,지정,경기도 고양시 덕양구 충장로 118-31,경기도 고양시 덕양구 행신동 996-5번지,031-9780-2929,031-9780-2920,10518,9,9,1,8,9,0,1,8,5,8,2,6,6,2,2014-07-01,,개인,개인,,영리,,37.62238918,126.8351811
고양시,노인요양공동생활가정,에덴요양원2,지정,경기도 고양시 덕양구 충장로 118-31,경기도 고양시 덕양구 행신동 996-5번지,031-9780-2929,031-9780-2920,10518,9,9,3,6,9,0,5,4,5,7,1,6,6,1,2014-07-01,,개인,개인,,영리,,37.62238918,126.8351811
고양시,노인요양시설(개정법),에바다요양원,지정,경기도 고양시 일산서구 고양대로 618,경기도 고양시 일산서구 일산동 957-3번지,031-9110-3110,031-9110-3120,10352,45,44,9,35,44,0,7,37,0,28,3,25,7,21,2015-12-31,,개인,개인,,영리,,37.68587686,126.7649873
고양시,노인요양시설(개정법),에벤에셀,지정,경기도 고양시 덕양구 충장로 118-31,경기도 고양시 덕양구 행신동 996-5번지,031-9670-8170,031-9660-8170,10518,25,23,4,19,23,0,4,19,25,17,1,16,14,3,2014-12-15,,개인,개인,,영리,,37.62238918,126.8351811
고양시,노인요양공동생활가정,열린소망요양원,지정,경기도 고양시 일산동구 동국로 16,경기도 고양시 일산동구 식사동 815-2번지,031-9660-0317,031-9660-0316,10325,9,9,3,6,9,0,1,8,5,7,1,6,6,1,2017-03-01,,개인,개인,,영리,,37.67535063,126.8075171
고양시,노인요양공동생활가정,영광실버홈,지정,경기도 고양시 일산서구 일중로 92,경기도 고양시 일산서구 일산동 580-3번지,031-9770-8271,031-9750-8271,10340,9,8,0,8,8,0,1,7,0,7,2,5,7,0,2010-02-19,,개인,개인,,영리,,37.68765343,126.7749584
고양시,노인요양시설(개정법),우리요양원,지정,경기도 고양시 일산동구 성현로377번길 128-2,경기도 고양시 일산동구 문봉동 21-25번지,031-9750-3318,031-9750-9671,10258,99,98,24,74,98,0,18,80,65,63,13,50,8,55,2012-03-22,,개인,개인,,영리,,37.70082405,126.8328388
고양시,노인요양시설(개정법),우리집요양원,지정,경기도 고양시 일산동구 탄중로 326-16,경기도 고양시 일산동구 중산동 1571번지,031-9770-3611,031-9770-1211,10333,21,18,1,17,18,0,0,18,13,13,3,10,12,1,2013-04-04,,개인,개인,,영리,,37.69243076,126.7808508
고양시,노인요양시설(개정법),우리케어홈 요양원,지정,경기도 고양시 덕양구 중앙로557번길 7-20,경기도 고양시 덕양구 행신동 996-3번지,031-9720-1441,031-9720-1551,10518,15,15,6,9,14,1,5,10,10,10,1,9,10,0,2014-10-10,,개인,개인,,영리,,37.62247087,126.8356001
고양시,노인요양시설(개정법),우영헌,지정,경기도 고양시 일산서구 송포로447번길 111,경기도 고양시 일산서구 가좌동 14번지,031-9150-1491,031-9160-1491,10205,49,47,18,29,47,0,15,32,0,33,7,26,33,0,1993-09-01,,개인,개인,,영리,,37.70226318,126.7229677
고양시,노인요양시설(개정법),원당효은요양원,지정,경기도 고양시 덕양구 고양대로 1387,경기도 고양시 덕양구 성사동 704-4번지,031-9660-3058,031-9680-2357,10464,47,46,13,33,45,1,6,40,29,29,8,21,28,1,2017-11-13,,개인,개인,,영리,,37.65449519,126.838316
고양시,노인요양시설(개정법),은빛누리,지정,경기도 고양시 덕양구 고골길264번길 23,경기도 고양시 덕양구 대자동 705-2번지,031-9620-4022,031-9620-4804,10265,20,17,5,12,17,0,2,15,11,12,1,11,10,2,2008-06-24,,개인,개인,,영리,,37.7204589,126.8784804
고양시,노인요양시설(개정법),은빛사랑요양원,지정,경기도 고양시 덕양구 내유길 311,경기도 고양시 덕양구 내유동 141-10번지,031-9650-2701,031-9660-2702,10264,99,72,16,56,71,1,12,60,7,48,7,41,48,0,2007-10-09,,개인,개인,,영리,,37.72618138,126.8636114
고양시,노인요양시설(개정법),은성요양원,지정,경기도 고양시 덕양구 흥도로 367-53,경기도 고양시 덕양구 성사동 56-1번지,031-9650-2192,031-9650-2195,10481,16,16,3,13,15,1,0,16,12,11,1,10,11,0,2017-04-01,,개인,개인,,영리,,37.63754703,126.8510652
고양시,노인요양시설(개정법),은혜의집,지정,경기도 고양시 덕양구 고골길264번길 73-7,경기도 고양시 덕양구 대자동 684-35번지,031-9640-7301,031-9690-7302,10265,16,14,0,14,14,0,4,10,0,11,1,10,11,0,2008-06-10,,개인,개인,,영리,,37.71876556,126.8789256
고양시,노인요양공동생활가정,이레노인요양공동생활가정,지정,경기도 고양시 일산동구 지영로147번길 89,경기도 고양시 일산동구 설문동 107-13번지,031-9770-5404,031-9770-5405,10254,9,6,3,3,6,0,1,5,5,5,1,4,5,0,2010-01-05,,개인,개인,,영리,,37.7164576,126.8220059
고양시,노인요양공동생활가정,일산 무지개 마을,지정,경기도 고양시 일산서구 이산포길 548,경기도 고양시 일산서구 구산동 1415번지,031-9220-8954,031-9230-8954,10200,5,2,1,1,2,0,0,2,0,4,2,2,4,0,2008-11-15,,개인,개인,,영리,,37.68487325,126.6801121
고양시,노인요양시설(개정법),일산 수 요양원,지정,경기도 고양시 일산동구 성현로377번길 128-3,경기도 고양시 일산동구 문봉동 21-26번지,031-9760-2580,031-9770-5096,10258,99,93,32,61,91,2,8,85,56,56,5,51,27,29,2014-07-05,,개인,개인,,영리,,37.70073472,126.8333719
고양시,노인요양시설(개정법),일산 온누리,지정,경기도 고양시 덕양구 지도로92번길 3,경기도 고양시 덕양구 토당동 845-12번지,031-9780-4777,031-9780-4799,10511,76,42,8,34,40,2,7,35,0,33,3,30,32,1,2009-10-20,,개인,개인,,영리,,37.62538237,126.8242318
고양시,노인요양시설(개정법),일산VIP요양원,지정,경기도 고양시 일산서구 탄중로275번길 72,경기도 고양시 일산서구 탄현동 5-3번지,031-9150-8883,031-9210-8883,10247,99,98,26,72,98,0,9,89,0,63,13,50,0,63,2015-06-02,,개인,개인,,영리,,37.69726873,126.7760175
고양시,노인요양시설(개정법),일산VIP요양원2,지정,경기도 고양시 일산동구 고봉로770번길 27,경기도 고양시 일산동구 설문동 706-93번지,031-9750-8833,031-9760-8881,10252,99,81,15,66,67,14,11,70,56,58,8,50,57,1,2017-07-07,,개인,개인,,영리,,37.72331312,126.7942678
고양시,노인요양공동생활가정,일산노인복지센터,지정,경기도 고양시 일산서구 성저로70번길 10-9,경기도 고양시 일산서구 대화동 2070번지,031-9120-1232,031-9120-2886,10368,9,9,0,9,9,0,0,9,0,9,2,7,7,2,2005-10-12,,개인,개인,,영리,,37.68437733,126.7543469
고양시,노인요양시설(개정법),일산드림요양원,지정,경기도 고양시 일산동구 숲속마을로 14-15,경기도 고양시 일산동구 풍동 1276-1번지,031-9070-2426,031-9030-2426,10305,28,21,4,17,20,1,1,20,18,18,0,18,18,0,2013-04-15,,개인,개인,,영리,,37.66770902,126.8013147
고양시,노인요양시설(개정법),일산레인보우요양원,지정,경기도 고양시 일산동구 탄중로 326-10,경기도 고양시 일산동구 중산동 1570-1번지,031-9770-4888,031-9140-3565,10333,89,80,22,58,78,2,9,71,54,54,4,50,0,54,2017-09-01,,개인,개인,,영리,,37.69287244,126.7809629
고양시,노인요양시설(개정법),일산차요양원,지정,경기도 고양시 일산동구 탄중로 311-16,경기도 고양시 일산동구 중산동 1560-3번지,031-9770-2969,031-9770-2961,10336,22,20,3,17,20,0,1,19,15,15,2,13,2,13,2016-10-28,,개인,개인,,영리,,37.69412314,126.7800975
고양시,노인요양시설(개정법),일산효노인전문요양원,지정,경기도 고양시 일산동구 탄중로 326-16,경기도 고양시 일산동구 중산동 1571번지,031-9750-0972,031-9770-0973,10333,29,27,5,22,27,0,5,22,20,20,1,19,1,19,2017-07-26,,개인,개인,,영리,,37.69243076,126.7808508
고양시,노인요양공동생활가정,자인요양센터,지정,경기도 고양시 덕양구 중앙로 555,경기도 고양시 덕양구 행신동 995번지,031-9790-3114,031-9790-3115,10518,9,8,0,8,8,0,0,8,9,7,1,6,6,1,2015-12-10,,개인,개인,,영리,,37.62299322,126.8354516
고양시,노인요양시설(개정법),중산요양원,지정,경기도 고양시 일산동구 탄중로 326-16,경기도 고양시 일산동구 중산동 1571번지,031-9760-7172,031-9750-7175,10333,25,22,7,15,22,0,1,21,0,15,1,14,15,0,2015-03-25,,개인,개인,,영리,,37.69243076,126.7808508
고양시,노인요양공동생활가정,지극정성 너싱홈,지정,경기도 고양시 일산서구 덕이로 209-30,경기도 고양시 일산서구 덕이동 1045-32번지,031-9150-6090,031-9190-6090,10212,9,9,0,9,9,0,0,9,0,7,2,5,6,1,2015-06-17,,개인,개인,,영리,,37.69545948,126.7379373
고양시,노인요양시설(개정법),지극정성요양원,지정,경기도 고양시 일산동구 성현로377번길 128,경기도 고양시 일산동구 문봉동 26-3번지,031-9160-6090,031-9770-8240,10258,98,98,25,73,89,9,9,89,63,64,12,52,39,25,2012-06-29,,개인,개인,,영리,,37.7017331,126.8322017
고양시,노인요양시설(개정법),착한요양원,지정,경기도 고양시 덕양구 충경로 44,경기도 고양시 덕양구 행신동 761번지,031-9730-5111,031-9720-8111,10526,25,24,0,24,24,0,4,20,15,15,1,14,14,1,2014-05-13,,개인,개인,,영리,,37.61518933,126.8344271
고양시,노인요양시설(개정법),참사랑 노인요양센터,지정,경기도 고양시 덕양구 통일로768번길 24-2,경기도 고양시 덕양구 관산동 181-50번지,031-9620-3155,031-9620-9604,10285,99,93,16,77,91,2,13,80,53,59,2,57,54,5,2013-02-01,,개인,개인,,영리,,37.68856876,126.8657338
고양시,노인요양시설(개정법),참좋은집,지정,경기도 고양시 일산동구 고봉로770번길 211-1,경기도 고양시 일산동구 성석동 1061-40번지,031-9750-2842,031-9750-2841,10252,91,67,13,54,66,1,10,57,43,43,8,35,36,7,2006-12-14,,개인,개인,,영리,,37.71718214,126.7968482
고양시,노인요양공동생활가정,참편한장수요양원1,지정,경기도 고양시 덕양구 흥도로 193,경기도 고양시 덕양구 도내동 798-2번지,031-9790-0059,031-9790-2888,10487,9,8,1,7,8,0,3,5,9,6,3,3,2,4,2009-06-01,,개인,개인,,영리,,37.62371686,126.858037
고양시,노인요양공동생활가정,참편한장수요양원2,지정,경기도 고양시 덕양구 흥도로 193,경기도 고양시 덕양구 도내동 798-2번지,031-9790-0059,031-9790-2888,10487,5,5,0,4,4,0,0,4,5,5,1,4,1,4,2013-03-01,,개인,개인,,영리,,37.62371686,126.858037
고양시,노인요양공동생활가정,천사랑요양원,지정,경기도 고양시 일산서구 송포로425번길 92-14,경기도 고양시 일산서구 가좌동 564-4번지,031-923-4860,031-923-4681,10205,9,8,0,8,8,0,1,7,0,6,3,3,5,1,2014-03-25,,개인,개인,,영리,,37.70043217,126.7221015
고양시,노인요양시설(개정법),천사요양원,지정,경기도 고양시 일산동구 탄중로 325-7,경기도 고양시 일산동구 중산동 1569번지,031-9750-0391,031-9750-0393,10331,29,29,9,20,28,1,6,23,0,17,4,13,16,1,2016-04-18,,개인,개인,,영리,,37.69368362,126.7811305
고양시,노인요양시설(개정법),천사요양원2,지정,경기도 고양시 일산동구 탄중로 325-7,경기도 고양시 일산동구 중산동 1569번지,031-9760-0391,031-9760-0394,10331,29,29,7,22,29,0,6,23,16,16,1,15,16,0,2016-08-26,,개인,개인,,영리,정부지원,37.69368362,126.7811305
고양시,노인요양시설(개정법),카네이션 중산점,지정,,경기도 고양시 일산동구 마두동 755번지 백마마을1단지아파트,031-9760-6002,031-9760-9002,10416,29,22,4,18,22,0,1,21,20,20,3,17,17,3,2009-05-25,,개인,개인,,영리,,37.65693436,126.7865662
고양시,노인요양시설(개정법),카네이션요양원 일산점,지정,경기도 고양시 일산동구 중산로 241,경기도 고양시 일산동구 중산동 1561-1번지,031-9240-9545,031-9240-9546,10336,53,46,11,35,46,0,9,37,30,31,1,31,24,7,2014-10-14,,개인,개인,,영리,,37.69365497,126.7802689
고양시,노인요양시설(개정법),카리스요양원,지정,경기도 고양시 일산동구 은마길 163-40,경기도 고양시 일산동구 설문동 489번지,031-9760-9884,031-9760-9885,10252,29,17,5,12,16,1,7,10,0,13,6,7,13,0,2015-12-01,,개인,개인,,영리,,37.7199312,126.8027385
고양시,노인요양시설(개정법),코스모요양원,지정,경기도 고양시 덕양구 호국로 773,경기도 고양시 덕양구 주교동 609-3번지,031-9670-6336,031-9670-2112,10461,34,34,10,24,34,0,3,31,21,24,6,18,23,1,2013-07-30,,개인,개인,,영리,,37.65558031,126.8347325
고양시,노인요양공동생활가정,탄현우리2요양원,지정,경기도 고양시 일산서구 산현로 11,경기도 고양시 일산서구 탄현동 1577-3번지,031-9190-1107,031-9190-1108,10343,9,9,0,9,9,0,1,8,0,7,0,7,7,0,2016-03-04,,개인,개인,,영리,,37.68945825,126.7627991
고양시,노인요양공동생활가정,탄현우리요양원,지정,경기도 고양시 일산서구 산현로17번길 7-14,경기도 고양시 일산서구 탄현동 1575-6번지,031-9190-1104,031-9190-1105,10343,9,9,0,9,9,0,2,7,0,6,2,4,6,0,2013-09-27,,개인,개인,,영리,,37.68968303,126.7625716
고양시,노인요양시설(개정법),파인밸리 전문요양원,지정,경기도 고양시 덕양구 고골길178번길 73,경기도 고양시 덕양구 관산동 10번지,031-9620-8360,031-9630-4329,10265,54,44,10,34,44,0,27,17,35,27,4,23,25,2,2005-03-30,,사회복지법인,사회복지법인,사회복지법인준명복지재단,비영리,,37.71262436,126.8736395
고양시,노인요양시설(개정법),포도나무요양원,지정,경기도 고양시 일산서구 일현로41번길 8-1,경기도 고양시 일산서구 탄현동 1560-6번지,031-8180-0222,031-8180-3311,10343,27,26,5,21,25,1,5,21,0,20,2,18,20,0,2016-11-01,,개인,개인,,영리,,37.69117755,126.7620452
고양시,노인요양시설(개정법),푸른솔요양원,지정,경기도 고양시 일산동구 숲속마을로 42,경기도 고양시 일산동구 풍동 1279번지,031-9030-6262,031-9030-4242,10306,18,18,4,14,18,0,4,14,12,12,3,9,11,1,2016-07-15,,개인,개인,,영리,,37.66732584,126.7985389
고양시,노인요양공동생활가정,푸른숲,지정,경기도 고양시 일산동구 중산로 234,경기도 고양시 일산동구 중산동 1570-5번지,031-9750-6687,031-9750-6682,10333,9,3,1,2,3,0,0,3,4,4,0,4,4,0,2010-11-04,,개인,개인,,영리,,37.69276375,126.7806571
고양시,노인요양공동생활가정,푸름실버케어,지정,경기도 고양시 덕양구 토당로 87,경기도 고양시 덕양구 토당동 335-89번지,031-9710-1528,031-9730-1534,10509,9,9,3,6,9,0,1,8,0,6,0,6,1,5,2013-03-01,,개인,개인,,영리,,37.62288609,126.8180077
고양시,노인요양공동생활가정,푸름에 집,지정,경기도 고양시 덕양구 토당로 87,경기도 고양시 덕양구 토당동 335-89번지,031-978-7732,031-973-1534,10509,9,8,2,6,8,0,1,7,0,7,1,6,0,7,2010-03-01,,개인,개인,,영리,,37.62288609,126.8180077
고양시,노인요양시설(개정법),하늘꿈요양원,지정,경기도 고양시 일산동구 숲속마을로 38,경기도 고양시 일산동구 풍동 1279-2번지,031-9080-1477,031-9050-1477,10306,23,23,3,20,23,0,3,20,23,17,2,15,16,1,2013-12-20,,개인,개인,,영리,,37.66729973,126.7990716
고양시,노인요양공동생활가정,하늘빛요양원,지정,경기도 고양시 일산동구 탄중로 311-8,경기도 고양시 일산동구 중산동 1561-3번지,031-9770-0599,031-9760-2311,10336,9,7,0,7,7,0,1,6,6,6,1,5,0,6,2016-10-11,,개인,개인,,영리,,37.69385271,126.7800189
고양시,노인요양시설(개정법),하늘소리 너싱홈,지정,경기도 고양시 덕양구 동헌로 319-25,경기도 고양시 덕양구 대자동 606번지,031-9690-1693,031-9690-1695,10279,70,70,24,46,64,6,6,64,70,47,4,43,47,0,2007-10-20,,개인,개인,,영리,,37.71123574,126.8900861
고양시,노인요양공동생활가정,하얀마음중산 노인요양공동생활가정,지정,경기도 고양시 일산동구 중산로 250,경기도 고양시 일산동구 중산동 1568-2번지,031-9770-7782,031-9770-7718,10331,9,9,5,4,9,0,2,7,9,6,1,5,1,5,2016-09-01,,개인,개인,,영리,정부지원,37.69409774,126.7809592
고양시,노인요양시설(개정법),하은요양원,지정,경기도 고양시 덕양구 중앙로557번길 7-20,경기도 고양시 덕양구 행신동 996-3번지,031-9380-9423,031-9380-9427,10518,14,9,2,7,7,2,1,8,9,8,1,7,2,6,2017-09-28,,개인,개인,,영리,,37.62247087,126.8356001
고양시,노인요양시설(개정법),한가족요양원,지정,경기도 고양시 일산동구 숲속마을1로 71,경기도 고양시 일산동구 풍동 1279-4번지,031-9070-9612,031-9240-7306,10306,43,43,10,33,43,0,8,35,43,29,4,25,27,2,2010-03-01,,개인,개인,,영리,,37.66726475,126.7996838
