시군명,시설명,이용회원수,도로명 주소,지번 주소,우편번호,전화번호,설치일자,관할기관명,관할담당부서명,관할연락처,비고,WGS84위도,WGS84경도
가평군,태봉1리경로당,80,경기도 가평군 상면 태봉골길 59,경기도 가평군 상면 태봉리 328번지,12442,,1983-09-15,가평군청,희망복지실,031-580-2282,,37.80170918,127.3320184
가평군,태봉리(아랫벌길)경로당,22,,경기도 가평군 상면 아랫벌길 11-3,12442,,2015-02-11,가평군청,희망복지실,031-580-2282,,,
가평군,파란채경로당,32,경기도 가평군 가평읍 가화로 223,경기도 가평군 가평읍 읍내리 771-1번지 파란채아파트 303호 경로당,12414,031-584-5691,2010-04-08,가평군청,희망복지실,031-580-2282,,37.83759052,127.506248
가평군,하색1리경로당,60,경기도 가평군 가평읍 진동안길 10,경기도 가평군 가평읍 하색리 261-3번지,12424,031-582-2745,1990-04-03,가평군청,희망복지실,031-580-2282,,37.81123312,127.4968026
가평군,하색2리경로당,45,경기도 가평군 가평읍 태봉안길 23,경기도 가평군 가평읍 하색리 487-1번지,12424,031-582-4059,1990-09-06,가평군청,희망복지실,031-580-2282,,37.80465614,127.488163
가평군,하색2리칠악골경로당,20,경기도 가평군 가평읍 달전천벚꽃길 257-21,경기도 가평군 가평읍 하색리 151-2번지,12424,,2014-03-18,가평군청,희망복지실,031-580-2282,,37.80248484,127.4946891
가평군,하천1리경로당,61,경기도 가평군 청평면 버들숲로 28-7,경기도 가평군 청평면 하천리 82-10번지,12450,031-585-3770,,가평군청,희망복지실,031-580-2282,,37.75718755,127.4392504
가평군,하천2리(마지기)경로당,26,경기도 가평군 청평면 마지기길 47,경기도 가평군 청평면 하천리 211-1번지,12450,031-584-0462,2013-06-27,가평군청,희망복지실,031-580-2282,,37.7474614,127.4356987
가평군,하천2리경로당,29,경기도 가평군 청평면 우무내길 9,경기도 가평군 청평면 하천리 475-1번지,12450,031-584-2349,,가평군청,희망복지실,031-580-2282,,37.74707725,127.4298645
가평군,항사리(벌말)경로당,29,경기도 가평군 상면 벌말길 44,경기도 가평군 상면 항사리 129-1번지,12445,031-584-5455,2013-06-27,가평군청,희망복지실,031-580-2282,,37.78951344,127.3705977
가평군,항사리경로당,72,경기도 가평군 상면 한사간길 131-3,경기도 가평군 상면 항사리 242-21번지,12445,031-584-9728,1997-03-07,가평군청,희망복지실,031-580-2282,,37.79273708,127.3653457
가평군,행현1리경로당,47,,경기도 가평군 상면 행현리 203-1번지,12448,031-584-6371,1992-06-08,가평군청,희망복지실,031-580-2282,,37.77379491,127.3638118
가평군,행현2리경로당,50,경기도 가평군 상면 수목원로 136,경기도 가평군 상면 행현리 362-1번지,12448,031-584-6738,1991-04-30,가평군청,희망복지실,031-580-2282,,37.76593236,127.3629224
가평군,현1리경로당,49,경기도 가평군 조종면 현창로62번길 14-19,경기도 가평군 조종면 현리 288-9번지,12437,031-585-0325,,가평군청,희망복지실,031-580-2282,,37.82153899,127.3477346
가평군,현2리경로당,46,경기도 가평군 조종면 안곡로 1,경기도 가평군 조종면 현리 41-2번지,12435,031-584-4831,1988-10-22,가평군청,희망복지실,031-580-2282,,37.82754096,127.3471491
가평군,현3리경로당,56,,경기도 가평군 조종면 현리 477-13번지,12438,031-584-6582,2001-12-01,가평군청,희망복지실,031-580-2282,,37.81215205,127.3505072
가평군,현4리경로당,21,경기도 가평군 조종면 조종내길 89,경기도 가평군 조종면 현리 567-17번지,12437,031-585-0408,2002-12-26,가평군청,희망복지실,031-580-2282,,37.81908966,127.3534245
가평군,현5리경로당,25,경기도 가평군 조종면 청군로 1347-6,경기도 가평군 조종면 현리 201-14번지,12438,031-585-3430,1988-12-05,가평군청,희망복지실,031-580-2282,,37.82264628,127.3418223
가평군,현6리경로당,32,경기도 가평군 조종면 연인산로 18,경기도 가평군 조종면 현리 253-4번지,12437,031-584-3707,1988-11-01,가평군청,희망복지실,031-580-2282,,37.82195149,127.3514505
가평군,현7리경로당,30,경기도 가평군 조종면 조종희망로 58,경기도 가평군 조종면 현리 233-41번지,12437,031-584-2974,2017-02-21,가평군청,희망복지실,031-580-2282,,37.82178474,127.3499505
가평군,호명리경로당,33,경기도 가평군 청평면 호명리길 95-25,경기도 가평군 청평면 호명리 141번지,12455,031-585-5480,2006-02-03,가평군청,희망복지실,031-580-2282,,37.72460759,127.4633668
가평군,화악1리경로당,57,경기도 가평군 북면 화악지암길 4,경기도 가평군 북면 화악리 472-4번지,12402,031-582-3697,,가평군청,희망복지실,031-580-2282,,37.92544285,127.5671487
가평군,화악2리경로당,32,경기도 가평군 북면 화악산로 1136,경기도 가평군 북면 화악리 874-15번지,12402,031-582-8755,,가평군청,희망복지실,031-580-2282,,37.95313167,127.5314294
가평군,회곡1리경로당,38,경기도 가평군 설악면 회곡양지길 10-8,경기도 가평군 설악면 회곡리 523-7번지,12459,031-584-0235,1988-10-09,가평군청,희망복지실,031-580-2282,,37.70472201,127.4473341
가평군,회곡2리경로당,24,경기도 가평군 설악면 다락재로 116,경기도 가평군 설악면 회곡리 125-3번지,12459,031-584-9940,1990-11-19,가평군청,희망복지실,031-580-2282,,37.67250158,127.4597009
가평군,회곡리(안골)경로당,20,경기도 가평군 설악면 회곡안골길 28-3,경기도 가평군 설악면 회곡리 390-1번지,12459,031-585-5053,2014-11-18,가평군청,희망복지실,031-580-2282,,37.69927952,127.4522794
가평군,휴먼시아경로당,74,경기도 가평군 가평읍 가화로 164,경기도 가평군 가평읍 읍내리 234번지 휴먼시아아파트 5동 1층 경로당,12412,031-584-1830,2010-12-01,가평군청,희망복지실,031-580-2282,,37.83437385,127.5126102
고양시,LH삼송11단지행복주택경로당,58,,경기도 고양시 덕양구 원흥동 615번지 고양삼송엘에이치원흥마을11단지,10562,,2017-04-11,고양시 덕양구청,가정복지과,031-8075-5413,,37.65113495,126.8669018
고양시,SK뷰 아파트 경로당,37,,경기도 고양시 일산동구 식사동 1474번지 은행마을3단지아파트,10304,031-969-2074,2004-04-01,고양시 일산동구청,가정복지과,031-8075-6415,,37.67029597,126.8073717
고양시,가라산경로당,38,경기도 고양시 덕양구 화신로 148,경기도 고양시 덕양구 행신동 924번지,10493,,2008-08-28,고양시 덕양구청,가정복지과,031-8075-5413,,37.62488537,126.8420061
고양시,가와지 (시립)경로당,26,경기도 고양시 일산서구 일산로695번길 47,경기도 고양시 일산서구 대화동 2113번지 가와지공원 내,10370,031-915-7707,1999-11-22,고양시 일산서구청,가정복지과,031-8075-7414,,37.68001971,126.7557898
고양시,가장경로당,53,,경기도 고양시 덕양구 관산동 541-24번지,10266,031-962-8566,2002-01-09,고양시 덕양구청,가정복지과,031-8075-5413,,37.7055177,126.8597037
고양시,가좌10(9통)경로당,37,경기도 고양시 일산서구 송포로425번길 133,경기도 고양시 일산서구 가좌동 544번지,10205,031-923-5831,1999-01-06,고양시 일산서구청,가정복지과,031-8075-7414,,37.6989008,126.7222093
고양시,가좌2경로당,40,경기도 고양시 일산서구 송산로266번길 19-116,경기도 고양시 일산서구 가좌동 1057번지,10213,031-923-1635,1975-03-20,고양시 일산서구청,가정복지과,031-8075-7414,,37.68184601,126.714905
고양시,가좌3경로당,40,경기도 고양시 일산서구 덕산로 196-7,경기도 고양시 일산서구 가좌동 91-7번지,10208,031-925-8690,1994-01-14,고양시 일산서구청,가정복지과,031-8075-7414,,37.69454583,126.7246068
고양시,가좌5경로당,30,경기도 고양시 일산서구 덕산로121번길 5,경기도 고양시 일산서구 가좌동 664-20번지,10205,031-923-1559,1977-04-04,고양시 일산서구청,가정복지과,031-8075-7414,,37.69401258,126.7163773
고양시,가좌7단지꿈에그린경로당,32,,경기도 고양시 일산서구 가좌동 1105번지 가좌마을7단지아파트,10214,031-925-2966,2011-09-16,고양시 일산서구청,가정복지과,031-8075-7414,,37.68378203,126.7219376
고양시,가좌마을 양우경로당,24,,경기도 고양시 일산서구 가좌동 1090번지 가좌마을1단지아파트,10209,031-921-0915,2006-04-21,고양시 일산서구청,가정복지과,031-8075-7414,,37.68485176,126.7171834
고양시,가좌마을2단지대우아파트경로당,31,,경기도 고양시 일산서구 가좌동 1089번지 가좌마을2단지아파트,10209,031-923-5388,2006-01-02,고양시 일산서구청,가정복지과,031-8075-7414,,37.68704105,126.7171637
고양시,가좌마을5단지경로당,30,,경기도 고양시 일산서구 가좌동 1087번지 가좌마을5단지아파트,10211,031-923-9914,2006-05-25,고양시 일산서구청,가정복지과,031-8075-7414,,37.69095943,126.7205726
고양시,가좌마을청원벽산경로당,30,경기도 고양시 일산서구 가좌1로 53,경기도 고양시 일산서구 가좌동 405-10번지,10209,031-814-7090,2003-01-02,고양시 일산서구청,가정복지과,031-8075-7414,,37.68737843,126.7188289
고양시,강고산경로당,43,경기도 고양시 덕양구 강매로 124-10,경기도 고양시 덕양구 강매동 267-1번지,10441,031-972-7407,1986-11-01,고양시 덕양구청,가정복지과,031-8075-5413,,37.59902992,126.8438736
고양시,강매1경로당,55,경기도 고양시 덕양구 강매로 254-3,경기도 고양시 덕양구 강매동 165-2번지,10441,031-971-0553,1986-12-25,고양시 덕양구청,가정복지과,031-8075-5413,,37.60905119,126.8456756
고양시,강선10단지경로당,22,,경기도 고양시 일산서구 주엽동 75번지 강선마을10단지아파트,10366,031-911-1181,2014-07-28,고양시 일산서구청,가정복지과,031-8075-7414,,37.66732108,126.7670187
고양시,강선11단지경로당,27,,경기도 고양시 일산서구 주엽동 73번지 강선마을11단지아파트,10366,031-916-3047,1995-07-27,고양시 일산서구청,가정복지과,031-8075-7414,,37.66854315,126.7654054
고양시,강선12단지경로당,21,,경기도 고양시 일산서구 주엽동 83번지 강선마을12단지아파트,10366,031-918-0704,1996-02-07,고양시 일산서구청,가정복지과,031-8075-7414,,37.66773956,126.7645465
고양시,강선13단지경로당,26,,경기도 고양시 일산서구 주엽동 81번지 강선마을13단지아파트,10366,031-917-1977,1995-10-27,고양시 일산서구청,가정복지과,031-8075-7414,,37.66662532,126.7660122
고양시,강선14단지경로당,51,,경기도 고양시 일산서구 주엽동 101번지 강선마을14단지아파트,10385,031-918-8206,1995-03-31,고양시 일산서구청,가정복지과,031-8075-7414,,37.66790401,126.7612364
고양시,강선15단지경로당,22,,경기도 고양시 일산서구 주엽동 84번지 강선마을15단지아파트,10365,031-917-0609,1994-04-29,고양시 일산서구청,가정복지과,031-8075-7414,,37.66662902,126.7633827
고양시,강선16단지경로당,23,,경기도 고양시 일산서구 주엽동 86번지,10365,031-912-9853,1994-01-21,고양시 일산서구청,가정복지과,031-8075-7414,,37.66584832,126.7649379
고양시,강선17단지경로당,36,,경기도 고양시 일산서구 주엽동 90번지 강선마을17단지아파트,10365,031-921-9388,1994-12-22,고양시 일산서구청,가정복지과,031-8075-7414,,37.6646016,126.7632645
고양시,강선19단지경로당,24,,경기도 고양시 일산서구 주엽동 98번지 강선마을19단지아파트,10385,031-915-3715,1994-12-22,고양시 일산서구청,가정복지과,031-8075-7414,,37.66618094,126.7601539
고양시,강선1단지경로당,24,,경기도 고양시 일산서구 주엽동 36번지 강선마을1단지아파트,10375,031-915-7604,1995-06-23,고양시 일산서구청,가정복지과,031-8075-7414,,37.67441029,126.7663275
고양시,강선2단지경로당,50,,경기도 고양시 일산서구 주엽동 38번지 강선마을2단지아파트,10360,031-914-8084,1995-04-27,고양시 일산서구청,가정복지과,031-8075-7414,,37.67340652,126.7689944
고양시,강선3단지경로당,42,,경기도 고양시 일산서구 주엽동 43번지,10360,031-914-4847,1994-11-30,고양시 일산서구청,가정복지과,031-8075-7414,,37.67223882,126.770789
고양시,강선4단지경로당,24,,경기도 고양시 일산서구 주엽동 46번지 강선마을4단지아파트,10361,031-912-1096,1994-01-13,고양시 일산서구청,가정복지과,031-8075-7414,,37.67071427,126.7698189
고양시,강선5단지경로당,27,,경기도 고양시 일산서구 주엽동 49번지,10361,031-915-3843,1994-11-01,고양시 일산서구청,가정복지과,031-8075-7414,,37.67149381,126.7676516
고양시,강선6단지경로당,42,,경기도 고양시 일산서구 주엽동 50번지 강선마을6단지아파트,10388,031-917-1195,1995-10-05,고양시 일산서구청,가정복지과,031-8075-7414,,37.67254316,126.7652679
고양시,강선7단지경로당,26,,경기도 고양시 일산서구 주엽동 65번지 강선마을7단지아파트,10388,031-912-3997,1994-05-30,고양시 일산서구청,가정복지과,031-8075-7414,,37.67104418,126.7635952
고양시,강선8단지경로당,31,,경기도 고양시 일산서구 주엽동 63번지 강선마을8단지아파트,10361,031-921-8856,1994-06-16,고양시 일산서구청,가정복지과,031-8075-7414,,37.66974366,126.7665123
고양시,강선9단지경로당,22,,경기도 고양시 일산서구 주엽동 60번지,10361,031-912-4375,1994-02-24,고양시 일산서구청,가정복지과,031-8075-7414,,37.66843192,126.7683526
고양시,강촌1단지경로당,30,,경기도 고양시 일산동구 마두동 757번지 강촌마을1단지아파트,10416,031-902-0006,1993-02-11,고양시 일산동구청,가정복지과,031-8075-6415,,37.6564613,126.7840971
고양시,강촌2단지경로당,25,,경기도 고양시 일산동구 마두동 783번지 강촌마을2단지아파트,10416,031-904-0627,1994-06-16,고양시 일산동구청,가정복지과,031-8075-6415,,37.65299565,126.7857617
고양시,강촌3단지경로당,40,,경기도 고양시 일산동구 마두동 787번지 강촌마을3단지아파트,10415,031-903-4383,1993-07-09,고양시 일산동구청,가정복지과,031-8075-6415,,37.65209938,126.78343
고양시,강촌5단지1차경로당,35,,경기도 고양시 일산동구 마두동 789번지 강촌마을5단지아파트,10415,031-902-1697,1994-05-30,고양시 일산동구청,가정복지과,031-8075-6415,,37.65110391,126.7810759
