시군구명,시설종류,시설명,장기요양지정기관여부,도로명주소,지번주소,우편번호,전화번호,FAX번호,입소정원,입소현원-계,입소현원-남자,입소현원-여자,입소현원-등급내(1~5급),입소현원-등급외,연간이용인원-계,연간이용인원-남자,연간이용인원-여자,종사자정원,종사자현원-계,종사자현원-남자,종사자현원-여자,종사자현원 근무별-계,종사자현원-정규직,설치일자,설치주체-지자체,설치주체-민간,운영주체-구분,운영주체-법인(단체)명,영리/비영리,비고,WGS84위도,WGS84경도
김포시,재가노인복지시설 주야간보호,김포시재가노인지원센터,지정,경기도 김포시 월곶면 김포대로 2857-39,경기도 김포시 월곶면 포내리 168-2번지,10024,031-998-8835,031-998-8081,21,16,2,14,1,15,24,5,19,9,9,3,6,0,0,2012-07-02,위탁,,석왕사 룸비니,사회복지법인,비영리,,37.71742876,126.5359881
김포시,재가노인복지시설 주야간보호,김포효사랑 주야간보호센터,지정,경기도 김포시 양촌읍 양곡2로 30,경기도 김포시 양촌읍 양곡리 1306-7번지,10062,031-997-8321,031-997-8322,49,48,10,38,20,28,66,17,49,19,19,7,12,0,0,2017-05-12,,사회복지법인,김포효사랑협동조합,사회복지법인,비영리,,37.65401283,126.627529
김포시,재가노인복지시설 주야간보호,아름다운집은빛사랑채,지정,경기도 김포시 대곶면 대곶남로560번길 100,경기도 김포시 대곶면 대능리 172-2번지,10045,031-987-1159,031-987-9680,9,9,1,8,0,9,13,2,11,6,6,1,5,0,0,2008-01-09,,사회복지법인,사회복지법인 기독교대한성결교회 사회사업유지재단,사회복지법인,비영리,,37.63332753,126.6057796
김포시,재가노인복지시설 주야간보호,헬스원 데이케어센터,지정,경기도 김포시 봉화로 172,경기도 김포시 북변동 202-2번지,10101,031-997-9920,031-997-9978,44,0,0,0,0,0,0,0,0,7,7,3,4,0,0,2017-12-18,,개인,,개인,영리,,37.62746912,126.7026314
남양주시,재가노인복지시설 방문요양,"""A+""우리사랑복지센터",지정,경기도 남양주시 오남읍 진건오남로797번길 11,경기도 남양주시 오남읍 양지리 106-3번지,12045,031-527-2774,031-572-6367,0,30,9,21,30,0,33,11,22,7,30,4,26,30,3,2016-09-01,,개인,,개인,영리,,37.69813138,127.2010278
남양주시,재가노인복지시설 방문목욕,"""A+""우리사랑복지센터",지정,경기도 남양주시 오남읍 진건오남로797번길 11,경기도 남양주시 오남읍 양지리 106-3번지,12045,031-527-2774,031-572-6366,0,7,2,5,7,0,9,3,6,3,13,3,10,13,3,2016-09-01,,개인,,개인,영리,,37.69813138,127.2010278
남양주시,재가노인복지시설 주야간보호,"""A+""우리사랑복지센터",지정,경기도 남양주시 오남읍 진건오남로797번길 11,경기도 남양주시 오남읍 양지리 106-3번지,12045,031-527-2774,031-572-6368,24,11,4,7,11,0,19,5,14,7,9,2,7,9,7,2016-09-01,,개인,,개인,영리,,37.69813138,127.2010278
남양주시,재가노인복지시설 주야간보호,"""AA+""무한케어노인복지센터",지정,경기도 남양주시 오남읍 진건오남로 692,경기도 남양주시 오남읍 오남리 134-10번지,12037,031-528-7488,031-528-7489,36,30,7,23,30,0,47,12,35,14,14,5,9,14,11,2014-03-21,,개인,,개인,영리,,37.6944421,127.2139209
남양주시,재가노인복지시설 주야간보호,(주)사랑재가복지센터,지정,경기도 남양주시 늘을3로 65-6,경기도 남양주시 호평동 617-3번지,12145,031-511-5203,031-591-1074,9,11,1,10,11,0,11,3,8,9,5,0,5,5,5,2017-01-02,,사회복지법인,(주)사랑복지센터,사회복지법인,비영리,,37.65963601,127.2475266
남양주시,재가노인복지시설 방문목욕,(주)사랑재가복지센터,지정,경기도 남양주시 늘을3로 65-6,경기도 남양주시 호평동 617-3번지,12145,031-511-5203,031-591-1074,0,0,0,0,0,0,0,0,0,3,1,0,1,1,1,2016-03-21,,사회복지법인,(주)사랑복지센터,사회복지법인,비영리,,37.65963601,127.2475266
남양주시,재가노인복지시설 방문요양,(주)사랑재가복지센터,지정,경기도 남양주시 늘을3로 65-6,경기도 남양주시 호평동 617-3번지,12145,031-511-5203,031-591-1074,0,1,1,0,1,0,1,0,1,6,2,0,2,2,2,2016-03-21,,사회복지법인,(주)사랑복지센터,사회복지법인,비영리,,37.65963601,127.2475266
남양주시,재가노인복지시설 단기보호,A+서울실버단기보호센터,지정,경기도 남양주시 와부읍 석실로율석길 95,경기도 남양주시 와부읍 율석리 493번지,12201,031-577-7076,031-577-8831,23,22,5,17,22,0,73,21,52,8,10,3,7,10,1,2015-08-13,,개인,,개인,영리,,37.61584057,127.2194977
남양주시,재가노인복지시설 방문요양,A+성심주야간보호센터,지정,경기도 남양주시 와부읍 덕소로97번길 9,경기도 남양주시 와부읍 덕소리 476-3번지,12209,031-553-3200,031-521-3622,0,4,1,3,4,0,4,1,3,6,6,0,6,6,6,2017-11-19,,개인,,개인,영리,,37.58606564,127.2132297
남양주시,재가노인복지시설 주야간보호,A+성심주야간보호센터,지정,경기도 남양주시 와부읍 덕소로97번길 9,경기도 남양주시 와부읍 덕소리 476-3번지,12209,031-553-3200,031-521-3622,49,46,30,16,46,0,57,21,36,49,16,5,11,16,15,2015-02-16,,개인,,개인,영리,,37.58606564,127.2132297
남양주시,재가노인복지시설 방문목욕,A+성심주야간보호센터,지정,경기도 남양주시 와부읍 덕소로97번길 9,경기도 남양주시 와부읍 덕소리 476-3번지,12209,031-553-3200,031-521-3622,0,1,0,1,1,0,1,0,1,6,6,0,6,6,6,2017-11-19,,개인,,개인,영리,,37.58606564,127.2132297
남양주시,재가노인복지시설 방문요양,고향의봄주야간보호센터,지정,경기도 남양주시 진접읍 해밀예당1로 220,경기도 남양주시 진접읍 금곡리 1042번지,12059,031-572-6724,031-574-6724,0,41,9,32,41,0,41,9,32,25,25,2,23,25,0,2016-09-12,,개인,,개인,영리,,37.71999543,127.2023564
남양주시,재가노인복지시설 방문목욕,고향의봄주야간보호센터,지정,경기도 남양주시 진접읍 해밀예당1로 220,경기도 남양주시 진접읍 금곡리 1042번지,12059,031-572-6724,031-574-6724,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2016-09-12,,개인,,개인,영리,,37.71999543,127.2023564
남양주시,재가노인복지시설 주야간보호,고향의봄주야간보호센터,지정,경기도 남양주시 진접읍 해밀예당1로 220,경기도 남양주시 진접읍 금곡리 1042번지,12059,031-572-6724,031-574-6724,18,11,8,3,11,0,11,8,3,7,9,3,6,9,2,2016-09-12,,개인,,개인,영리,,37.71999543,127.2023564
남양주시,재가노인복지시설 단기보호,금곡노인복지센터,지정,경기도 남양주시 사릉로 14,경기도 남양주시 금곡동 416-1번지,12237,031-559-8877,031-595-8876,4,2,0,2,2,0,3,0,3,3,3,1,2,3,2,2016-07-01,,그외법인,금곡복지협동조합,기타,비영리,,37.63422351,127.2076668
남양주시,재가노인복지시설 주야간보호,금곡노인복지센터,지정,경기도 남양주시 사릉로 14,경기도 남양주시 금곡동 416-1번지,12237,031-559-8877,031-595-8876,35,29,10,19,18,11,29,10,19,11,11,4,7,11,7,2016-07-01,,그외법인,금곡복지협동조합,기타,비영리,,37.63422351,127.2076668
남양주시,재가노인복지시설 주야간보호,기쁜우리남양주복지센터,지정,경기도 남양주시 진접읍 양진로1002번길 23-4,경기도 남양주시 진접읍 연평리 138-15번지,12073,031-527-9906,031-527-9952,9,6,2,4,6,0,6,2,4,4,6,1,5,6,6,2017-10-17,,개인,,개인,영리,,37.70796905,127.184758
남양주시,재가노인복지시설 주야간보호,김진성나이팅게일주야간복지센터,지정,경기도 남양주시 진접읍 금강로 1555,경기도 남양주시 진접읍 장현리 85번지,12005,031-574-5771,031-574-2771,40,36,9,27,34,2,58,18,40,12,16,4,12,16,5,2016-12-01,,개인,,개인,영리,,37.72948936,127.1927511
남양주시,재가노인복지시설 방문요양,꿈사랑그린 재가센터,지정,경기도 남양주시 진접읍 장현로 77,경기도 남양주시 진접읍 장현리 634-4번지,12014,031-528-0937,031-528-7763,0,4,3,1,4,0,4,1,3,6,6,3,3,6,1,2014-10-15,,개인,,개인,영리,,37.71763324,127.1808914
남양주시,재가노인복지시설 주야간보호,남양주 보훈요양원 부설 주간보호센터,지정,경기도 남양주시 덕송2로 71,경기도 남양주시 별내동 819번지,12097,031-579-7080,031-579-7070,29,32,12,20,32,0,45,20,25,10,10,6,4,10,5,2014-12-22,,그외법인,한국보훈복지의료공단,기타,비영리,,37.66905077,127.1176201
남양주시,재가노인복지시설 방문요양,남양주시노인복지관재가노인복지센터,지정,경기도 남양주시 진건읍 진건오남로 359,경기도 남양주시 진건읍 송능리 109-17번지,12129,031-573-6598,031-573-6597,0,4,0,4,4,0,4,0,4,20,6,2,4,6,2,2008-06-12,위탁,,대한불교조계종사회복지재단,사회복지법인,비영리,,37.67333432,127.197142
남양주시,재가노인복지시설 방문목욕,남양주한결재가복지센터,지정,경기도 남양주시 미금로42번길 5-20,경기도 남양주시 다산동 4301-3번지,12252,070-8800-4181,031-555-4181,0,0,0,0,0,0,0,0,0,3,4,0,4,4,0,2017-09-26,,개인,,개인,영리,,37.60972765,127.1526149
남양주시,재가노인복지시설 방문요양,남양주한결재가복지센터,지정,경기도 남양주시 미금로42번길 5-20,경기도 남양주시 다산동 4301-3번지,12252,070-8800-4181,031-555-4181,0,3,0,3,3,0,3,0,3,16,16,2,14,16,0,2017-09-26,,개인,,개인,영리,,37.60972765,127.1526149
남양주시,재가노인복지시설 주야간보호,남양주해피트리주야간보호센터,지정,경기도 남양주시 경춘로 1260,경기도 남양주시 평내동 579번지,12223,031-591-6100,031-591-6102,9,7,2,5,7,0,11,4,7,4,5,2,3,5,5,2017-02-13,,개인,,개인,영리,,37.6466158,127.2347478
남양주시,재가노인복지시설 주야간보호,다산효주야간보호센터,지정,경기도 남양주시 와부읍 수레로9번길 13,경기도 남양주시 와부읍 덕소리 487-1번지,12205,031-577-5117,031-576-5117,49,22,8,14,22,0,42,15,27,8,8,2,6,8,0,2016-11-21,,개인,,개인,영리,,37.58789419,127.2134726
남양주시,재가노인복지시설 방문요양,다산효주야간보호센터,지정,경기도 남양주시 와부읍 수레로9번길 13,경기도 남양주시 와부읍 덕소리 487-1번지,12205,031-577-5117,031-576-5117,0,6,2,4,6,0,6,2,4,7,6,0,6,6,0,2016-11-21,,개인,,개인,영리,,37.58789419,127.2134726
남양주시,재가노인복지시설 단기보호,다산효주야간보호센터,지정,경기도 남양주시 와부읍 수레로9번길 13,경기도 남양주시 와부읍 덕소리 487-1번지,12205,031-577-5117,031-576-5117,12,12,1,11,12,0,53,9,44,8,8,1,7,8,0,2016-11-21,,개인,,개인,영리,,37.58789419,127.2134726
남양주시,재가노인복지시설 방문목욕,다산효주야간보호센터,지정,경기도 남양주시 와부읍 수레로9번길 13,경기도 남양주시 와부읍 덕소리 487-1번지,12205,031-577-5117,031-576-5117,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,2016-11-21,,개인,,개인,영리,,37.58789419,127.2134726
남양주시,재가노인복지시설 방문목욕,더청춘노인복지센터,지정,경기도 남양주시 진접읍 부평로 33-31,경기도 남양주시 진접읍 부평리 599-9번지,12020,031-573-1290,031-573-1290,0,7,3,4,7,0,7,3,4,3,12,0,12,12,12,2017-11-01,,개인,,개인,영리,,37.74168606,127.1996122
남양주시,재가노인복지시설 방문요양,더청춘노인복지센터,지정,경기도 남양주시 진접읍 부평로 33-31,경기도 남양주시 진접읍 부평리 599-9번지,12020,031-573-1289,031-573-1290,0,41,10,31,41,0,41,10,31,6,36,1,35,36,36,2017-11-01,,개인,,개인,영리,,37.74168606,127.1996122
남양주시,재가노인복지시설 주야간보호,더청춘주야간보호센터,지정,경기도 남양주시 진접읍 부평로 33-31,경기도 남양주시 진접읍 부평리 599-9번지,12020,031-553-1288,031-553-1287,27,5,2,3,5,0,5,2,3,6,6,1,5,6,6,2017-11-01,,개인,,개인,영리,,37.74168606,127.1996122
남양주시,재가노인복지시설 재가노인지원서비스,동부재가노인지원서비스센터,미지정,경기도 남양주시 수동면 비룡로 801-47,경기도 남양주시 수동면 운수리 361번지,12031,031-559-5880,031-559-5883,82,82,21,61,8,74,82,21,61,3,3,2,1,3,2,2005-08-01,위탁,,휴먼복지회,사회복지법인,비영리,,37.70971791,127.3204294
남양주시,재가노인복지시설 주야간보호,동부주간보호센터,지정,,,,,,21,16,5,11,14,2,20,6,14,7,7,2,5,7,7,,위탁,,휴먼복지회,사회복지법인,비영리,,,
남양주시,재가노인복지시설 주야간보호,드림주야간보호센터,지정,경기도 남양주시 진접읍 장현로88번길 8,경기도 남양주시 진접읍 장현리 638-3번지,12013,031-528-8838,031-528-9938,25,15,4,11,14,1,19,4,15,7,7,1,6,7,7,2016-05-18,,개인,,개인,영리,,37.71727091,127.1821721
남양주시,재가노인복지시설 주야간보호,매그너스재활전문주야간보호센터,지정,경기도 남양주시 수동면 지둔로445번길 33-28,경기도 남양주시 수동면 지둔리 279-8번지,12028,031-595-3600,031-595-9222,28,16,8,8,16,0,29,12,17,7,8,3,5,8,8,2014-05-29,,사회복지법인,사회복지법인매그너스복지재단,사회복지법인,비영리,,37.72263035,127.2989905
남양주시,재가노인복지시설 주야간보호,백세시대노인주야간보호센터,지정,경기도 남양주시 화도읍 먹갓로 31,경기도 남양주시 화도읍 묵현리 458-4번지,12169,031-559-3535,031-559-0488,24,13,5,8,12,1,23,4,19,7,8,1,7,8,0,2017-10-17,,개인,,개인,영리,,37.65682961,127.2742507
남양주시,재가노인복지시설 주야간보호,별내참사랑주야간보호센터,지정,경기도 남양주시 별내3로 318,경기도 남양주시 별내동 826-10번지,12097,031-529-6129,031-528-6129,32,8,6,2,8,0,8,6,2,4,8,6,2,8,8,2017-06-01,,개인,,개인,영리,,37.665771,127.1178757
남양주시,재가노인복지시설 주야간보호,북부노인주간보호센터,지정,경기도 남양주시 오남읍 진건오남로550번길 30-2,경기도 남양주시 오남읍 오남리 386-5번지,12039,031-575-1125,031-575-1126,29,27,6,21,27,0,36,9,27,10,12,3,9,12,1,2009-02-20,,개인,,개인,영리,정부지원,37.68169471,127.2132273
남양주시,재가노인복지시설 주야간보호,사랑노인주야간보호센터,지정,경기도 남양주시 금곡로 50,경기도 남양주시 금곡동 427-23번지,12237,031-511-7335,031-511-7326,21,11,4,7,11,0,18,8,10,7,8,3,5,8,8,2016-06-01,,개인,,개인,영리,,37.63378035,127.2086399
남양주시,재가노인복지시설 주야간보호,사랑드림주야간보호센터,지정,경기도 남양주시 늘을3로 65-6,경기도 남양주시 호평동 617-3번지,12145,031-559-6555,031-559-6222,27,23,9,14,23,0,25,10,15,8,9,2,7,9,9,2017-08-01,,개인,,개인,영리,,37.65963601,127.2475266
남양주시,재가노인복지시설 방문목욕,새비전노인종합복지센터,지정,경기도 남양주시 진접읍 봉현로36번길 11,경기도 남양주시 진접읍 장현리 633-1번지,12014,031-571-8863,031-571-8874,0,1,1,0,1,0,1,1,0,3,2,0,2,2,0,2016-09-28,,개인,,개인,영리,,37.71795934,127.1797239
남양주시,재가노인복지시설 방문요양,새비전노인종합복지센터,지정,경기도 남양주시 진접읍 봉현로36번길 11,경기도 남양주시 진접읍 장현리 633-1번지,12014,031-571-8863,031-571-8874,0,1,1,0,1,0,1,1,0,6,6,0,6,6,0,2016-09-28,,개인,,개인,영리,,37.71795934,127.1797239
남양주시,재가노인복지시설 방문요양,아람재가복지센터,지정,경기도 남양주시 화도읍 비룡로440번길 27-10,경기도 남양주시 화도읍 가곡리 131-16번지,12033,031-591-5444,031-595-3865,0,0,0,0,0,0,0,0,0,2,2,1,1,2,0,2008-05-23,,개인,,개인,영리,,37.68485643,127.3117641
남양주시,재가노인복지시설 방문요양,연세돌봄재가복지센터,지정,경기도 남양주시 경춘로 1006,경기도 남양주시 금곡동 154-27번지,12238,031-559-9114,031-559-7748,0,0,0,0,0,0,0,0,0,16,16,0,16,16,0,2017-08-25,,개인,,개인,영리,,37.63436716,127.2130825
남양주시,재가노인복지시설 방문요양,예사랑주야간복지센터,지정,경기도 남양주시 진접읍 해밀예당3로 130,경기도 남양주시 진접읍 금곡리 973-1번지,12055,031-575-9982,031-529-9931,0,36,12,24,36,0,57,19,38,6,5,0,5,5,1,2016-05-31,,개인,,개인,영리,,37.72101576,127.1955877
남양주시,재가노인복지시설 주야간보호,예사랑주야간복지센터,지정,경기도 남양주시 진접읍 해밀예당3로 130,경기도 남양주시 진접읍 금곡리 973-1번지,12055,031-575-9982,031-529-9931,32,18,5,13,18,0,43,9,34,8,10,2,8,10,1,2016-05-31,,개인,,개인,영리,,37.72101576,127.1955877
